"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","symbol","ADZ83-1.1","ADZ83-2.1","ADZ83-3.1","ADZ74-1.1","ADZ74-2.1","ADZ74-3.1"
"WBGene00003438",157.528205576481,-3.0577454675351,0.295366563480058,-10.2710691460234,9.51443196623075e-25,1.21280464273543e-20,"Sig","msp-45",44.5708174826378,18.593612813624,25.502569345481,249.26138743554,277.02562289831,330.215223483292
"WBGene00006051",173.921594961952,-3.02741837754393,0.305451127277747,-9.84388960636671,7.28390770141993e-23,4.64239857349999e-19,"Sig","ssq-2",33.9587180820098,22.3123353763488,41.1331763636791,199.037078026886,397.539594441643,349.548667481143
"WBGene00002280",3874.22562654899,-1.51856913260367,0.15698652630761,-9.67291134237503,3.9303491724498e-22,1.67000536337392e-18,"Sig","let-2",2032.21703522027,1829.6115008606,2063.24012640214,5275.41264751635,6575.05447342261,5469.81797587195
"WBGene00006789",9143.574133066,-1.59202816611461,0.168449061725996,-9.45095113399393,3.35765633934224e-21,1.07000113393989e-17,"Sig","unc-54",4938.8710610523,3761.48787219614,4718.79799244127,13188.5316187909,15806.1116703392,12447.6445835763
"WBGene00000616",128.362046972453,-3.0480704053057,0.322347241297814,-9.36509431990089,7.59823968013915e-21,1.93709522405467e-17,"Sig","col-39",29.7138783217585,20.4529740949864,19.743924654566,143.232289795049,281.72097243896,275.308242529395
"WBGene00000707",196.615061280345,-2.83746665692719,0.321531554586468,-8.78671913901505,1.53991135750774e-18,3.2715416790252e-15,"Sig","col-133",63.6725964037683,24.1716966577112,36.1971952000376,213.918354888709,422.581458658439,419.149065873405
"WBGene00016953",58.227908983471,-3.8993089455113,0.414600001428997,-8.75896144593592,1.97057499267958e-18,3.58841706166952e-15,"Sig","C55C3.3",8.48967952050244,1.8593612813624,3.29065410909433,93.0079803863954,122.079088056882,120.640690546589
"WBGene00001564",1048.81767035252,-1.52055111281128,0.176176813722401,-8.62950682638344,6.16170743909013e-18,8.8900645299281e-15,"Sig","icl-1",486.034152548765,555.019342486677,555.297880909668,1363.49699246456,1507.20720254843,1825.85045115703
"WBGene00000722",152.518728303089,-2.81378327196679,0.32433179556753,-8.62738943439536,6.27681656620012e-18,8.8900645299281e-15,"Sig","col-149",54.1217069432031,22.3123353763488,21.3892517091131,197.176918419158,319.283768764154,300.828388606559
"WBGene00008707",3298.61780921975,-1.91916988123414,0.22298568522042,-8.60614688617947,7.55574331006545e-18,9.63130599734043e-15,"Sig","F11E6.3",1600.30458961471,1077.49986254951,1291.58173781952,3482.21878566664,6493.66841471802,5846.43346495008
"WBGene00000732",1890.70906167197,-2.10345342810807,0.247882497667716,-8.4844984288321,2.16651196929563e-17,2.51059346114649e-14,"Sig","col-159",935.987167135394,481.574571872862,601.367038436988,2068.49748379343,3660.80752519292,3596.02058360025
"WBGene00000752",1189.03998029753,-1.85289683669959,0.218625099902909,-8.47373335113211,2.37651075337524e-17,2.52444854777285e-14,"Sig","col-179",623.99144475693,409.98916254041,454.932930582291,1369.07747128774,2270.98406116072,2005.26481145708
"WBGene00001263",2160.23491083215,-1.41835194707893,0.171126194268761,-8.28792395462395,1.15242217202795e-16,1.1299942636031e-13,"Sig","emb-9",1319.08395549807,994.758285528885,1158.3102464012,2820.00196531551,3543.42378667669,3125.83122557252
"WBGene00021043",537.114188692815,-1.43298446514565,0.173158860459311,-8.27352498708616,1.30055530398866e-16,1.18415560428168e-13,"Sig","pck-1",290.771523577209,288.200998611172,277.237608691197,735.693124856388,837.33733474913,793.444541671797
"WBGene00016658",434.446387018976,-2.21529318711004,0.269886404544289,-8.20136137081804,2.37679869939888e-16,2.01980353474917e-13,"Sig","C45B2.1",193.140209091431,96.6867866308449,138.207472581962,466.900061539705,882.725713642073,829.018078627842
"WBGene00019540",2476.12243541993,-1.84487437236975,0.226209057925391,-8.15499709855673,3.4918826046201e-16,2.78193922256827e-13,"Sig","K08D12.6",1341.36936423939,745.603873826323,1018.45744676469,2868.36611511643,4757.95420119132,4124.98361138145
"WBGene00004130",1120.44814652883,-1.54943055351653,0.194661852401578,-7.95851640814237,1.74114310865373e-15,1.30555007094171e-12,"Sig","ketn-1",583.665467034543,426.723414072671,660.598812400686,1823.88649537721,1763.8863107706,1463.92837951726
"WBGene00009681",139.838142541754,-2.49301866670859,0.312998946393926,-7.92938229981452,2.20238582059995e-15,1.5596562252882e-12,"Sig","gipc-2",48.8156572428891,18.593612813624,44.4238304727734,206.477716457798,219.116311896969,301.601726366473
"WBGene00003429",193.215814494568,-2.81844985975007,0.354509884923613,-7.91812768917388,2.41113686839962e-15,1.61761903481526e-12,"Sig","msp-31",63.6725964037683,15.8045708915804,38.6651857818584,193.456599203702,403.800060495842,443.895874190655
"WBGene00016523",104.497419710888,-2.73593195370939,0.343674016188095,-7.89821010681392,2.82936926438217e-15,1.80329850065397e-12,"Sig","C39B5.5",31.8362982018842,18.593612813624,18.0985976000188,111.609576463675,250.418642167964,196.427791018164
"WBGene00000680",3263.0442341566,-1.5182416353726,0.192433282318561,-7.88940736413519,3.03624910733737e-15,1.84300320815378e-12,"Sig","col-106",1797.68963846639,1663.19866617867,1492.31163847428,3547.32437193712,5617.20316713014,5460.53792275298
"WBGene00003371",1694.60464463589,-1.41455809478861,0.17949651494412,-7.88020144047711,3.26853710197594e-15,1.89382011085852e-12,"Sig","mlc-3",984.802824378283,920.383834274389,819.372873164488,1985.72038124954,2814.07949136249,2643.26846338616
"WBGene00000668",3178.9095012579,-1.47612408370953,0.188870766462544,-7.81523763020608,5.48594346710618e-15,3.04040527718271e-12,"Sig","col-93",1794.5060086462,1586.03517300213,1558.12472065616,3468.26758860868,5371.47987450283,5295.04364213138
"WBGene00003448",107.983443572915,-2.64482593315243,0.339549134674019,-7.73706313370763,1.017395454927e-14,5.40364160998102e-12,"Sig","msp-55",40.3259777223866,19.5232934543052,16.4532705454716,133.001411952545,206.59537978857,232.00132797421
"WBGene00007601",90.1279423536381,-2.83654042420024,0.367279939209019,-7.64190599028295,2.14029433357426e-14,1.09129327480284e-11,"Sig","C15C6.2",27.5914584416329,11.1561676881744,14.8079434909245,98.5884592095791,165.902350436276,222.721274855241
"WBGene00000677",1770.87263327661,-1.49414303315676,0.196407145240992,-7.60686424097119,2.80826021005383e-14,1.37680357298293e-11,"Sig","col-103",1001.78218341929,814.400241236732,903.284552946393,1943.86679007566,3170.92605645184,2790.97597552974
"WBGene00000066",5987.11612369242,-1.31328737619851,0.173004746828916,-7.59094420585952,3.17582690495775e-14,1.49934316879617e-11,"Sig","act-4",3733.33656914095,3155.336094472,3265.15153974885,6882.59054859326,9830.49682160614,9055.78516859332
"WBGene00000715",1399.36002327543,-1.9526060004929,0.257363111463296,-7.58583995422426,3.3033998143441e-14,1.50387276548015e-11,"Sig","col-142",766.193576725345,358.856727302944,501.002088109612,1509.5195216712,2785.9073941186,2474.6808317249
"WBGene00006754",2889.48954988025,-1.43814661566926,0.190456722204868,-7.5507632631759,4.32714763931222e-14,1.90200520545906e-11,"Sig","unc-15",1776.46543966514,1149.08527188196,1651.90836276535,3885.8734205436,4884.72863878885,3988.87616563658
"WBGene00003435",129.786517969611,-2.80452730203036,0.369754046315698,-7.53681413318366,4.81591975441397e-14,2.0462843036505e-11,"Sig","msp-40",44.5708174826378,9.29680640681201,24.6799058182075,156.253407049144,219.116311896969,324.801859163893
"WBGene00013489",2685.41983921736,-1.44013166133318,0.19580341641876,-7.35471599641803,1.91333481127285e-13,7.86750930299838e-11,"Sig","col-42",1668.22202577873,1286.67800670278,1289.93641076498,2983.69601079557,4715.69605532547,4168.29052593663
"WBGene00006053",124.338001270455,-2.48914964515221,0.337638544734554,-7.33865279298112,2.15754509393283e-13,8.59444603511305e-11,"Sig","ssq-4",50.9380771230147,14.8748902508992,31.2612140363961,178.575322341879,278.59073941186,191.78776445868
"WBGene00018519",3352.04785262443,-1.31028057882847,0.180006920973634,-7.27887818761496,3.36607442691715e-13,1.26751162933616e-10,"Sig","F46H5.3",2116.05262048523,1806.36948484357,1763.79060247456,3761.24272682583,5490.42872953261,5174.40295158479
"WBGene00000698",7750.23992055416,-1.56069033894455,0.214543653089205,-7.27437566210969,3.48026257368522e-13,1.26751162933616e-10,"Sig","col-124",4911.27960261066,2836.45563471834,3683.06461160383,8828.31749827665,13707.2904256689,12535.0317504465
"WBGene00011214",68.3542180531131,-2.8373383014817,0.384153736427468,-7.2760659375464,3.4369564655358e-13,1.26751162933616e-10,"Sig","R10E9.2",16.9793590410049,5.57808384408721,16.4532705454716,81.847022740028,134.600020165281,154.667551982806
"WBGene00003369",1298.61378937638,-1.51472222878698,0.208915337051972,-7.24976489593099,4.17495681690672e-13,1.43832904175973e-10,"Sig","mlc-1",820.315283668549,582.909761707113,563.524516182404,1475.10656892823,2280.37476024202,2069.45184552995
"WBGene00013473",65.1559185768327,-2.74419992578907,0.373029503222578,-7.25092814194716,4.13925256337069e-13,1.43832904175973e-10,"Sig","Y69E1A.1",14.8569391608793,5.57808384408721,19.743924654566,107.889257248219,134.600020165281,108.267286387965
"WBGene00000754",5402.65785141565,-1.30813240042587,0.18091953385216,-7.23035772137101,4.81723439746502e-13,1.61592860169702e-10,"Sig","col-181",3470.15650400537,2865.27573457946,2838.18916909386,6021.33665021524,8689.52688322835,8531.4621673716
"WBGene00000656",4890.51241843341,-1.46130375167141,0.202309186555651,-7.22297626097805,5.08618957774728e-13,1.66240150121909e-10,"Sig","col-80",3018.08106953862,2247.03810852646,2367.62563149337,5173.10386909131,8481.36638692623,8055.85944502447
"WBGene00003443",110.252236228021,-2.5947272299554,0.357385737971166,-7.21837847899606,5.26111208634545e-13,1.67658489411614e-10,"Sig","msp-50",46.6932373627634,13.945209610218,18.0985976000188,138.581890775729,222.246544924068,221.947937095327
"WBGene00022751",125.667821929462,-2.53178571525495,0.349244808346226,-7.21414849045204,5.42725076912055e-13,1.68734550131658e-10,"Sig","msrp-2",46.6932373627634,11.1561676881744,36.1971952000376,163.694045480056,244.158176113765,252.108109731975
"WBGene00003463",177.11364190661,-2.42273854491056,0.335949462544332,-7.19269368048787,6.35253583516707e-13,1.92799462597321e-10,"Sig","msp-76",84.8967952050244,24.1716966577112,36.1971952000376,224.149232731213,358.411681602899,334.855250042776
"WBGene00009621",229.62372162186,-2.00664446424035,0.279395377241163,-7.17287727649339,7.34376818223035e-13,2.17700030276489e-10,"Sig","fipr-21",110.365833766532,57.6401997222345,87.2023338909997,251.121547043268,447.623322875236,423.78909243289
"WBGene00000673",1960.39652696957,-1.36197755915512,0.190233221884736,-7.15918629536474,8.11573348380059e-13,2.35116487995468e-10,"Sig","col-98",1237.37079011323,1076.57018190883,918.092496437318,2217.31025241167,3239.79118304803,3073.24425789836
"WBGene00011176",118.936325490428,-2.58248485727216,0.359323561886691,-7.14778764481291,8.8187592331676e-13,2.49806053211528e-10,"Sig","R09E10.6",42.4483976025122,13.0155289695368,29.6158869818489,126.490853325498,209.72561281567,292.321673247504
"WBGene00015514",1099.77128292123,-1.30949945286044,0.183309070482539,-7.14306621294219,9.12716318895641e-13,2.52921628629625e-10,"Sig","nlp-77",651.582903198562,628.464113100492,584.913767891517,1240.72645835451,1752.93049517575,1740.00995980657
"WBGene00003495",1057.03009328204,-1.38872766974924,0.194696807295196,-7.13203509926164,9.88956458604538e-13,2.68217616549618e-10,"Sig","mup-2",672.807101999819,500.168184686486,544.603255055111,1227.70534110042,1608.93977592917,1787.95690092124
"WBGene00000733",3854.5598198322,-1.40902628122341,0.19846859415638,-7.09932270153085,1.25369764887386e-12,3.32935081879066e-10,"Sig","col-160",2419.5586633432,1854.712878159,1915.1606914929,4105.37225425549,6611.05215323425,6221.50227850839
"WBGene00000667",274.094861243483,-2.23770494891718,0.315283046453402,-7.08808349038893,1.35981931089326e-12,3.53747280733805e-10,"Sig","col-92",132.651242507851,43.6949901120164,81.4436892000846,294.835297824873,524.314032039175,567.6299157769
"WBGene00000696",7132.59878821666,-1.31576229504596,0.186314892540352,-7.06195991716559,1.64170349017348e-12,4.1032930174983e-10,"Sig","col-122",4491.04046634579,3942.77559712897,3617.25152942194,7686.17949913172,11791.587813084,11266.7578241875
"WBGene00012781",62.5188282763519,-2.64862629366812,0.370109219302361,-7.06454189487009,1.61146721645026e-12,4.1032930174983e-10,"Sig","nspd-7",21.2241988012561,9.29680640681201,11.5172893818301,85.5673419554838,134.600020165281,112.907312947449
"WBGene00000713",7524.99168287674,-1.39702874349919,0.198320829685277,-7.04420908835192,1.86517889359813e-12,4.57219910705679e-10,"Sig","col-140",4601.40630011232,4094.31354156001,3464.23611334905,7879.63609833542,12674.3135267261,12436.0445171776
"WBGene00010633",89.4394844758489,-2.44856191308304,0.345611089683823,-7.0372698346569,1.96042987952669e-12,4.71501880647675e-10,"Sig","nspd-2",31.8362982018842,11.1561676881744,27.9705599273018,117.190055286858,172.162816490475,176.321009260399
"WBGene00020840",58.7792138667556,-2.71235251583942,0.382576566154208,-6.98010539894081,2.94958694755749e-12,6.962663855651e-10,"Sig","spch-3",12.7345192807537,5.57808384408721,18.0985976000188,87.4275015632117,125.209321083982,103.62725982848
"WBGene00006787",1556.26790664824,-1.28999764074938,0.184971168691746,-6.97369571639729,3.08721440154786e-12,7.15504035936918e-10,"Sig","unc-52",955.088946056525,760.478764077222,947.708383419166,2132.67299026005,2677.91435468366,1863.74400139282
"WBGene00000757",3197.38355748477,-1.34368593794657,0.193147762279539,-6.95657428800682,3.4864644980073e-12,7.93606481358913e-10,"Sig","col-184",1933.52451079443,1686.4406821957,1697.97752029267,3337.12633626387,5074.10773692837,5455.12455843358
"WBGene00003567",166.09632911752,-1.84428410951777,0.264902990686916,-6.95178879619869,3.60683124358287e-12,8.06601365999138e-10,"Sig","ncx-2",80.6519554447732,52.0621158781473,71.5717268728016,226.939472142805,331.804700872552,233.548003494038
"WBGene00003446",109.187070658965,-2.67959175990676,0.384957181188374,-6.91749103920383,4.59712453958793e-12,1.01033700872633e-09,"Sig","msp-53",41.3871876624494,7.43744512544961,21.3892517091131,121.840454306178,248.853525654414,214.214559496187
"WBGene00003432",190.113293332491,-2.43596809850471,0.35265806718837,-6.89127619086291,5.52940636508101e-12,1.19463293111335e-09,"Sig","msp-36",89.1416349652757,19.5232934543052,42.7785034182263,225.079312535077,402.234943982292,361.922071639767
"WBGene00003466",64.1134293105396,-2.67650732927522,0.386785797516228,-6.83380393620702,8.26920247811682e-12,1.75679206647592e-09,"Sig","msp-79",21.2241988012561,7.43744512544961,12.3399529091037,78.1267035245721,156.511651354977,109.040624147879
"WBGene00002978",2714.54061526304,-1.31337426445915,0.1924698171329,-6.82358615191169,8.87954481850918e-12,1.85553373445142e-09,"Sig","lev-11",1794.5060086462,1393.59128038112,1398.52799636509,2954.86353687578,4338.50297555998,4407.25189375007
"WBGene00007307",58.0344990001564,-2.76882338444742,0.399671495928636,-6.8164511168716,9.33169590117984e-12,1.91856657503773e-09,"Sig","spch-1",16.9793590410049,3.7187225627248,13.1626164363773,76.2665439168442,122.079088056882,116.000663987105
"WBGene00011869",93.5910855941202,-2.0713418933394,0.302747149023865,-6.81357412262945,9.52032695585826e-12,1.92627948740199e-09,"Sig","dod-6",36.0811379621354,27.890419220436,34.5518681454905,120.910374502314,156.511651354977,185.601062379368
"WBGene00010790",303.411142317002,-1.55395886672816,0.229045199214668,-6.78084543083487,1.19474648999802e-11,2.37959898562575e-09,"Sig","sodh-1",144.324551848541,156.186347634442,146.434107854698,332.968569783295,494.576818281729,545.976458499307
"WBGene00001604",1264.04772804927,-1.29076087732278,0.190887898534075,-6.76144103342709,1.36625923007488e-11,2.6387433948128e-09,"Sig","gln-3",776.805676125973,715.854093324525,668.002784146149,1368.14739148388,2108.21194375155,1947.26447946353
"WBGene00008741",691.670570324487,-1.34129963604347,0.198314004925089,-6.76260923372614,1.35528423381145e-11,2.6387433948128e-09,"Sig","F13D12.6",428.728815785373,395.11427228951,326.597420327612,795.218232303681,1145.66528791844,1058.69939332231
"WBGene00000608",4114.6478426283,-1.3245579021077,0.196167889977807,-6.75202690316014,1.45793832485133e-11,2.77378206371343e-09,"Sig","col-19",2648.78001039676,2196.83535392968,2061.5947993476,4323.01092835966,6435.75910371667,7021.90686001941
"WBGene00003389",169.505574900585,2.15853881296033,0.319651195371914,6.73030836814721,1.69303891884412e-11,3.17370104389795e-09,"Sig","mog-1",235.588606693943,215.685908638039,401.459801309508,78.1267035245721,28.172097243896,58.0003319935524
"WBGene00004508",121.903254318498,2.30628723115991,0.341548153655314,6.72010299561228,1.81596155251872e-11,3.35479158115306e-09,"Sig","rrf-1",178.283269930551,127.366247773325,319.19344858215,47.4340699970617,31.3023302709955,27.8401593569052
"WBGene00012812",288.387597122185,-1.46046658870605,0.218031721082204,-6.69543161182922,2.15035994263619e-11,3.9158054555405e-09,"Sig","Y43F8B.1",176.160850050426,135.733373539455,136.562145527415,359.010804291486,482.055886173331,440.802523150998
"WBGene00003514",243.834444960543,-1.69760981057952,0.253904148054052,-6.6804705239048,2.38176285804939e-11,4.27610297909233e-09,"Sig","myo-2",135.834872328039,70.6557286917713,122.576865563764,435.277348208331,356.846565089349,341.815289882002
"WBGene00016898",82.0802732343607,-2.12613701285182,0.317269005985539,-6.6668844801,2.6129059267304e-11,4.62593220111561e-09,"Sig","clik-2",31.8362982018842,20.4529740949864,30.4385505091225,119.050214894586,125.209321083982,165.494280621603
"WBGene00006416",31.6114045653589,-3.52071607105074,0.479686367997449,-6.65121483184068,2.90683617989761e-11,5.07581380618559e-09,"Sig","sams-5",0,1.8593612813624,4.93598116364149,57.6649478395652,59.4744275148915,65.7337095926927
"WBGene00003470",142.439910090189,-2.53432287392693,0.381185315146412,-6.62321367249041,3.51472385563991e-11,6.05434932268134e-09,"Sig","msp-152",53.0604970031403,9.29680640681201,39.4878493091319,146.952609010505,289.546555006708,316.295143804839
"WBGene00011446",431.412026164595,-1.68539872888132,0.255033830033208,-6.60612037005401,3.94522152823162e-11,6.64887215677728e-09,"Sig","T04F8.8",258.935225375324,148.748902508992,177.695321891094,455.739103893337,845.162917316879,702.190686001941
"WBGene00019430",82.9094166686856,-2.30300849384399,0.346660208284298,-6.60541017807269,3.96418203432238e-11,6.64887215677728e-09,"Sig","K06A5.2",38.203557842261,13.945209610218,20.5665881818395,113.469736071402,164.337233922726,146.934174383666
"WBGene00013290",78.9671045075955,-2.7347750910598,0.412492284856649,-6.56335637197423,5.26099088235024e-11,8.70933126978163e-09,"Sig","Y57G11A.2",24.4078286214445,3.7187225627248,18.0985976000188,80.916942936164,148.686068787229,197.974466537992
"WBGene00004904",68.7176463292994,-2.55359725670072,0.385366669529951,-6.56093561992267,5.34712048430513e-11,8.73842882223557e-09,"Sig","snf-5",25.4690385615073,5.57808384408721,17.2759340727452,95.7982197979873,117.383738516233,150.800863183236
"WBGene00003242",1208.55772042639,-1.07585290470876,0.164182798704693,-6.55245248227596,5.65997319932344e-11,9.13261751541467e-09,"Sig","mig-6",808.641974327858,669.370061290465,830.067499019044,1598.80718284214,1752.93049517575,1591.52910990308
"WBGene00000175",365.128932377037,-1.42890529345559,0.21887076486766,-6.52658459704423,6.72863202349423e-11,1.06673944262179e-08,"Sig","aqp-7",218.609247652938,178.498683010791,179.340648945641,432.487108796739,671.434984312853,510.402921543261
"WBGene00017542",132.815006469033,-2.2386607973674,0.342100051409474,-6.52547740024728,6.7785278773331e-11,1.06673944262179e-08,"Sig","F17E9.5",70.0398560441452,24.1716966577112,27.9705599273018,158.113566656872,262.939574276362,253.654785251803
"WBGene00020808",2389.41035867787,-1.19595143591389,0.183348480236867,-6.52266552516561,6.90687720736804e-11,1.07368248490635e-08,"Sig","clik-1",1642.75298721722,1374.06798692681,1274.30580374678,2662.8184784625,3826.7098756292,3555.80702008472
"WBGene00006764",1338.40349296239,-1.30221063113264,0.199746348776816,-6.5189398162481,7.08060542260097e-11,1.08742743761319e-08,"Sig","unc-27",891.416349652756,689.823035385451,689.392035855262,1444.41393540072,2244.37708043038,2070.99852104978
"WBGene00019087",249.308815906737,1.98622922591343,0.306673561562069,6.46699521333479,9.99708149982509e-11,1.51705711759846e-08,"Sig","F59A6.5",367.178639261731,251.013772983924,602.189701964262,128.351012933226,81.3860587045883,65.7337095926927
"WBGene00019026",35.7603251254399,-3.28240267525187,0.479046762893247,-6.46259196135937,1.02924556667949e-10,1.54107128083536e-08,"Sig","F58A6.9",5.30604970031403,1.8593612813624,3.29065410909433,30.6926335275105,81.3860587045883,92.0271934297698
"WBGene00194703",75.0030684486133,-2.74998377144699,0.421283273712761,-6.461061235011,1.0397123256597e-10,1.54107128083536e-08,"Sig","F26B1.8",28.6526683816957,1.8593612813624,12.3399529091037,116.259975482994,142.42560273303,148.480849903494
"WBGene00020990",72.851537303092,-2.70620014428682,0.415131550916994,-6.45523374899537,1.08051992633676e-10,1.58314798862238e-08,"Sig","W03D8.9",29.7138783217585,7.43744512544961,6.58130821818866,83.7071823477559,159.641884382077,150.027525423322
"WBGene00006863",130.297076854552,-1.70178328524149,0.263897829723395,-6.43801752053548,1.21044031100732e-10,1.73834574822619e-08,"Sig","gyg-1",59.4277566435171,50.2027545967849,64.1677551273394,176.715162734151,241.027943086665,190.241088938852
"WBGene00002265",799.465579525565,-1.19670879634187,0.185874219949668,-6.43760681466021,1.21371908364424e-10,1.73834574822619e-08,"Sig","lec-2",498.768671829519,392.325230367467,542.957928000564,987.744751703519,1187.92343378428,1187.07346146804
"WBGene00000256",64.6726182205607,-2.45276700660375,0.378138911802045,-6.42644931785791,1.30618943643535e-10,1.84999963847127e-08,"Sig","bli-6",23.3466186813817,7.43744512544961,18.0985976000188,93.0079803863954,150.251185300778,95.89388222934
"WBGene00006404",84.1361193767657,-2.32400644908983,0.361933275301784,-6.38599991431193,1.70281095656606e-10,2.38524519377446e-08,"Sig","tag-10",40.3259777223866,14.8748902508992,16.4532705454716,103.238858228899,172.162816490475,157.760903022462
"WBGene00008677",210.709712967217,-1.53667770757672,0.240987555172582,-6.37152368611759,1.87159379627024e-10,2.59317457837573e-08,"Sig","F11A5.9",119.916723227097,100.40550919357,92.9609785819148,272.513382532139,283.286088952509,395.17559531607
"WBGene00006587",2025.8161585039,-1.10774110949394,0.174345974509835,-6.35353765395808,2.10418650464464e-10,2.88409305104358e-08,"Sig","tnt-2",1426.26615944441,1165.81952341423,1212.60603920126,2334.50030769852,3208.48885277704,2807.21606848794
"WBGene00003442",109.963898305388,-2.42344498561275,0.381802142189859,-6.32125220881555,2.5945216093935e-10,3.51833691009989e-08,"Sig","msp-49",55.1829168832659,12.0858483288556,18.0985976000188,134.861571560273,222.246544924068,217.307910535843
"WBGene00000597",2808.22948399618,-1.12891733033589,0.178905396835324,-6.31000818030039,2.79020719790183e-10,3.74387064754259e-08,"Sig","col-8",1986.58500779757,1616.71463414461,1614.06584051077,3105.53646510174,4236.77040217924,4289.70455424314
"WBGene00003469",110.394753527791,-2.48300602072894,0.391589227866118,-6.30835226717253,2.82021744996423e-10,3.74471998278063e-08,"Sig","msp-142",29.7138783217585,7.43744512544961,42.7785034182263,112.539656267538,237.897710059566,232.00132797421
"WBGene00012683",36.9359865092069,-2.81060354233963,0.433089023784465,-6.30409714598839,2.89878643599862e-10,3.80936398965716e-08,"Sig","asp-17",10.6120994006281,5.57808384408721,3.29065410909433,65.1055862704768,78.2558256774887,58.7736697534664
"WBGene00003450",151.615551618989,-2.18173262220589,0.345885434996169,-6.29359274697969,3.10201020390923e-10,4.03482898665622e-08,"Sig","msp-57",76.407115684522,18.593612813624,48.5371481091413,191.596439595974,325.544234818353,249.014758692318
"WBGene00006819",1356.05326048981,-1.03699703774636,0.16487581805299,-6.28934427509409,3.18809733563e-10,4.10491684214905e-08,"Sig","unc-87",933.864747255269,827.415770206269,876.959320073638,1607.17790107691,2054.99798229085,1835.90384203591
"WBGene00000779",901.169131871448,-1.2531662308709,0.199957812021463,-6.26666448738567,3.6886372355716e-10,4.70190588418312e-08,"Sig","cpn-3",643.09322367806,518.76179750011,406.395782473149,1103.07464738265,1411.7350952219,1323.95424497282
"WBGene00003893",1004.51862739807,-1.23251944126727,0.197007862919146,-6.25577453869119,3.955478421183e-10,4.99212707275443e-08,"Sig","ost-1",706.765820081828,516.902436218748,542.957928000564,1138.41767992948,1649.63280528146,1472.43509487632
"WBGene00001000",770.342316203969,-1.2653288401829,0.20268368510183,-6.24226311915925,4.31284641571827e-10,5.3374614816661e-08,"Sig","dim-1",522.1152905109,384.887785242017,423.671716545895,855.673419554838,1286.52577413792,1149.17991123225
"WBGene00017970",76.913254858146,-1.90981298954569,0.304702184858123,-6.24228692845813,4.31218977497463e-10,5.3374614816661e-08,"Sig","F32A5.4",29.7138783217585,27.890419220436,31.2612140363961,113.469736071402,137.73025319238,121.414028306503
"WBGene00000751",3704.87897348145,-1.21959593673485,0.196091723705925,-6.21941476235739,4.9901261621644e-10,6.11626328741438e-08,"Sig","col-178",2626.49460165544,2036.93028373251,1897.06209389288,3937.95788955998,5847.27529462196,5883.55367742596
"WBGene00017979",171.229770879449,-1.56483530039137,0.251724585132758,-6.21015482207107,5.29324247018765e-10,6.4259963588078e-08,"Sig","F32B5.6",81.713165384836,86.4602995833517,80.621025672811,195.31675881143,277.02562289831,306.241752925957
"WBGene00021398",97.3038693247766,-2.31895738024428,0.372563033721959,-6.19573123226814,5.80150512923343e-10,6.97658357380552e-08,"Sig","Y38C1AA.7",44.5708174826378,9.29680640681201,27.9705599273018,120.910374502314,181.553515571774,199.52114205782
"WBGene00000601",61.7445955230141,-2.72940904174629,0.437057795756333,-6.16879571508115,6.88120608235392e-10,8.19763868521172e-08,"Sig","col-12",23.3466186813817,5.57808384408721,5.75864469091507,62.3153468588849,106.427922921385,167.040956141431
"WBGene00001833",225.615254561342,1.75233702608482,0.28494162805965,6.14123576577083,8.18819442493168e-10,9.66434391987075e-08,"Sig","hcp-6",275.914584416329,273.326108360273,514.987368073262,124.63069371777,75.1255926503892,89.7071801500277
"WBGene00001085",261.127023108504,1.58908998189407,0.258946891518251,6.13077677825405,8.74510339345357e-10,1.02269571519589e-07,"Sig","dpy-26",368.239849201793,311.443014628202,514.987368073262,163.694045480056,97.037223840086,111.360637427621
"WBGene00255375",86.721011237361,-2.40086117415032,0.389856800694091,-6.12383036494957,9.13521543123552e-10,1.05860537365417e-07,"Sig","F08B4.8",40.3259777223866,7.43744512544961,19.743924654566,106.029097640491,159.641884382077,187.147737899196
"WBGene00016918",287.933466674829,-1.41164573983165,0.232009957313647,-6.08217260908693,1.1856482409506e-09,1.35734793745417e-07,"Sig","test-1",193.140209091431,124.577205851281,139.852799636509,360.870963899214,500.837284335928,408.322337234609
"WBGene00006999",555.198709218217,-1.26380872924475,0.207792064903276,-6.08123309624025,1.19261762763684e-09,1.35734793745417e-07,"Sig","zyx-1",374.60710884217,286.34163732981,297.804196873037,613.85267055021,920.288509967268,838.298131746811
"WBGene00020732",643.536183650279,-1.31147017755112,0.215822338557994,-6.07588233585138,1.23307804288015e-09,1.39097750553923e-07,"Sig","T23E7.2",400.076147403678,291.919721173897,389.119848400404,787.777593872769,1198.87924937913,793.444541671797
"WBGene00003449",59.5728570227721,-2.55035149594756,0.415518072190169,-6.06968651139577,1.28160173297487e-09,1.43303309563427e-07,"Sig","msp-56",21.2241988012561,3.7187225627248,14.8079434909245,69.7559852897966,104.862806407835,143.067485584096
"WBGene00012085",123.341765145333,-1.52263850073327,0.251964639198092,-6.03454240822435,1.59413763377906e-09,1.76699760154623e-07,"Sig","T27D12.1",61.5501765236427,58.5698803629157,63.3450916000658,183.225721361199,183.118632085324,190.241088938852
